S & S Power Switchgear Limited Others Fixed Deposit @
S A Iron and Alloys Limited Metals & Mining Rupee Term Loans #
Cash Credit Limit #
Bank Guarantee limit #
S AND P Feeds Private Limited Food Products Term Loan Facilities CRISIL BBB- Stable
Warehouse Financing CRISIL BBB- Stable
Cash Credit Limit CRISIL BBB- Stable
S AND P Foundation Private Limited Real Estate Development Long Term Bank Loan CRISIL BB Stable
S B Impex Distributors Warehouse Financing CRISIL B Stable
Cash Credit Limit CRISIL B Stable
Long Term Bank Loan CRISIL B Stable
Proposed Long-Term Bank Facility CRISIL B Stable
Export Packing Credit limits CRISIL A4
S C R Nirman Private Limited Construction & Engineering Proposed Cash Credit Limit CRISIL B+ Stable
Long Term Bank Loan CRISIL B+ Stable
Cash Credit Limit CRISIL B+ Stable
Bank Guarantee limit CRISIL A4
S C T Limited Electrical Equipment Cash Credit Limit CRISIL BB- Stable
Bank Guarantee limit CRISIL A4+
S G Polyplast Private Limited Distributors Buyers Credit CRISIL BB Stable
Cash Credit Limit CRISIL BB Stable
S G Projects Limited Distributors Cash Credit Limit CRISIL BB Stable
S H Kelkar and Company Private Limited Chemicals Working Capital Demand Loan CRISIL A+ Stable
Term Loan Facilities CRISIL A+ Stable
S H M Shipcare Commercial Services & Supplies Cash Credit Limit #
Proposed Long-Term Bank Facility #
Term Loan Facilities #
Letter Of Guarantee #
S H Marine Exim Food Products Foreign Bill Discounting Limit CRISIL B Stable
Proposed Cash Credit Limit CRISIL B Stable
Packing Credits CRISIL A4
S J Developers and Housing Private Limited Real Estate Development Proposed Term Loan CRISIL BB+ Stable
Term Loan Facilities CRISIL BB+ Stable
S K International Stones Private Limited Building Products Cash Credit Limit CRISIL BB- Stable
S K P Steel Industries Private Limited Machinery Proposed Long-Term Bank Facility #
Term Loan Facilities #
Cash Credit Limit #
Bank Guarantee limit #
Letter of Credit Limit #
S K Sarawagi and Co Private Limited Industrial Conglomerates Proposed Long-Term Bank Facility CRISIL D
Term Loan Facilities CRISIL D
Over Draft CRISIL D
Letter of Credit Limit CRISIL D
Packing Credits CRISIL D
S K Translines Private Limited Road & Rail Proposed Long-Term Bank Facility CRISIL BB- Stable
Term Loan Facilities CRISIL BB- Stable
Cash Credit Limit CRISIL BB- Stable
Bank Guarantee limit CRISIL A4+
