E C Blades And Tools Private Limited Machinery Cash Credit Limit #
Stand by Line of Credit #
Term Loan Facilities #
Bank Guarantee limit #
Letter of Credit Limit #
E G Pharmaceuticals Pharmaceuticals Cash Credit Limit CRISIL BB- Stable
Letter of Credit Limit CRISIL A4+
E I T A India Limited Road & Rail Proposed Long-Term Bank Facility #
Cash Credit Limit #
Letter of Credit Limit #
E Oriental Timbers Distributors Proposed Cash Credit Limit #
Cash Credit Limit #
Foreign Letter of Credit #
E R Automotives Limited Auto Components Proposed Long-Term Bank Facility #
Cash Credit Limit #
Term Loan Facilities #
E to E Transportation Infrastructure Private Limited Software Proposed Long-Term Bank Facility CRISIL BB- Stable
Cash Credit Limit CRISIL BB- Stable
Bank Guarantee limit CRISIL A4+
E-Durables Household Durables Term Loan Facilities CRISIL BBB Negative
Cash Credit Limit CRISIL BBB Negative
Sales Bill Discounting CRISIL A3+
Letter of Credit Limit CRISIL A3+
E-Lights Techno Park Private Limited Real Estate Development Term Loan Facilities CRISIL A- Stable
E-Mall Infotech Private Limited IT Services Term Loan Facilities #
Cash Credit Limit #
Proposed Term Loan #
Stand by Line of Credit #
Bank Guarantee limit #
E-Meditek (TPA) Services Limited Health Care Providers & Services Term Loan Facilities CRISIL BBB Negative
Cash Credit Limit CRISIL BBB Negative
Bank Guarantee limit CRISIL A3+
E-Vision Household Durables Cash Credit Limit CRISIL BBB Negative
Bill Discounting CRISIL BBB Negative
Term Loan Facilities CRISIL BBB Negative
Proposed Long-Term Bank Facility CRISIL BBB Negative
Letter of Credit Limit CRISIL A3+
E. V. Homes Construction Private Limited Real Estate Development Proposed Cash Credit Limit #
E.I.D. Parry India Limited Food Products Proposed Long-Term Bank Facility CRISIL A+ Stable
Long Term Bank Loan CRISIL A+ Stable
Non Convertible Debenture CRISIL A+ Stable
Cash Credit Limit CRISIL A+ Stable
Short-Term Loan CRISIL A1+
Short Term Debt (Including Commercial Paper)(ST) CRISIL A1+
Letter of Credit Limit CRISIL A1+
Bank Guarantee limit CRISIL A1+
Deferred Payment Guarantee Limit CRISIL A1+
Proposed Bank Guarantee CRISIL A1+
E.M.Electro - Mechanicals Private Limited Machinery Cash Credit Limit CRISIL BB+ Stable
Proposed Long-Term Bank Facility CRISIL BB+ Stable
Bank Guarantee limit CRISIL A4+
EAK Automobiles Private Limited Specialty Retail Long Term Bank Loan CRISIL B Stable
Cash Credit Limit CRISIL B Stable
Proposed Long-Term Bank Facility CRISIL B Stable
Inventory Funding CRISIL B Stable
ECL Finance Limited Non Banking Financial Company Over Draft CRISIL AA- Positive
Long-Term Bank Facility CRISIL AA- Positive
Working Capital Demand Loan CRISIL AA- Positive
Non Convertible Debenture CRISIL AA- Positive
Short Term Debt CRISIL A1+
Short Term Debt Issue CRISIL A1+
Short Term Principal Protected Market Linked Debentures CRISIL PP-MLD A1+r
Principal-Protected Commodity-Linked Debentures CRISIL PP-MLD AA-r Positive
Principal Protected Equity Linked Debentures CRISIL PP-MLD AA-r Positive
ECP Industries Limited Machinery Term Loan Facilities CRISIL BB Stable
Cash Credit Limit CRISIL BB Stable
Proposed Long-Term Bank Facility CRISIL BB Stable
Bank Guarantee limit CRISIL A4+
Letter of Credit Limit CRISIL A4+
ECap Equities Limited Non Banking Financial Company Short Term Debt CRISIL A1+
EDAC Engineering Limited Electrical Equipment Bank Guarantee #
Cash Credit Limit #
Term Loan Facilities #
Bank Guarantee limit #
EEL India Private Limited Machinery Cash Credit Limit #
Packing Credit #
Bank Guarantee limit #
EFD Induction Private Limited Machinery Cash Credit Limit CRISIL BBB- Stable
Proposed Long-Term Bank Facility CRISIL BBB- Stable
