U74140DL2015PTC284990,,BIGHAT EVENTS PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"C-402, Mahendra Apartments Vikaspuri   Delhi Delhi INDIA 110018"
U74140DL2015PTC284992,,MYZEN ENTERPRISES PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"SHOP NO-214, II ND FLOOR, VERDHMAN SUNRISE PLAZA, VASUNDRA ENCL   NEW DELHI Delhi INDIA 110096"
U74140DL2015PTC284995,,STARTWELL CORPORATE SERVICES PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,602 RG Trade Tower B-7 Netaji Subhash Place Wazirpur District Centre   Delhi Delhi INDIA 110034
U74999DL2015PTC284988,,YASCOM INDIA BUSINESS PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,60000,0,Business Services,"PLOT NO-9, OFFICE NO-206 NEHRU COMPLEX, NEAR MOTHER DAIRY PLANT   DELHI Delhi INDIA 110092"
U74999DL2015NPL284989,,ALL INDIA SILOBAG STORAGE SERVICE PROVIDERS ASSOCIATION,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,2000,0,Business Services,"653,AGGARWAL METRO HEIGHTS E-5,NETAJI SUBHASH PLACE,WAZIRPUR   NEW DELHI Delhi INDIA 110034"
U45400DL2015PTC284975,*,TREE HOUSE CONSTRUCTION PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,1000000,200000,0,Construction,"H.No. 436, Gali No. 10/8, Block-B PH 2, Prem Nagar   NEW DELHI Delhi INDIA 110041"
U52590DL2015PTC284984,*,PRECISE INSTRUMENTS PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Trading,142-A BASEMENT SANT NAGAR EAST OF KAILASH   DELHI Delhi INDIA 110065
U63000DL2015PTC284999,*,AVIONEX SERVICES PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,10000000,100000,0,"Transport, storage and Communications","B-418, NEW FRIENDS COLONY     NEW DELHI Delhi INDIA 110025"
U64100DL2015FTC284968,*,TECH ALLIANCE INDIA PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Subsidiary of Foreign Company,Private,100000,100000,0,"Transport, storage and Communications","C-15, 3rd Floor, Milap Nagar Uttam Nagar   New Delhi Delhi INDIA 110059"
U70102DL2015PTC284981,*,EYESRISE ENGINEERING PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Real Estate and Renting,"W-5, WEST JYOTI NAGAR, SHAHDARA   DELHI Delhi INDIA 110093"
U72200DL2015PTC284973,*,ALL STAR INFONET PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,10000,10000,0,Business Services,"H. NO. 143, EAST KRISHNA VIHAR, NAJAFGARH   NEW DELHI Delhi INDIA 110043"
U72300DL2015PTC284974,*,FOXYSHIFT MEDIA PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,10000,0,Business Services,"F-209B, Mangal Bazaar Laxmi Nagar   New Delhi Delhi INDIA 110092"
U74120DL2015PTC284979,*,SOWING HAPPINESS ONLINE SERVICES PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"FLAT NO. C 404, PLOT NO. 1 GANINATH NIKUNJ SECTOR 5 DWARKA   NEW DELHI Delhi INDIA 110045"
U74120DL2015PTC284986,*,FIVE K CONSULTING PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,15000,0,Business Services,"H-55, SANT NAGAR EXTENSION TILAK NAGAR   NEW DELHI Delhi INDIA 110018"
U74140DL2015PTC284976,*,VALYOUED SERVICES PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,347 F/F POCKET-2 DDA SFS FLATS POCKET 1&2 DWARKA   NEW DELHI Delhi INDIA 110075
U74140DL2015PTC284983,*,HUSTLE & RUSTLE RECORDS PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"67 F/F, AMIN CHAND KHAND GIRI NAGAR, KALKAJI   NEW DELHI Delhi INDIA 110019"
U74999DL2015PTC284970,*,TOPSHOT FINSERV PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,1000000,100000,0,Business Services,"A 9 & 10, First Floor, Street No. 16 Mahendra Park, Sanjay Nagar, Adarsh Nagar   Delhi Delhi INDIA 110033"
U93030DL2015PTC284985,*,EASY CREDIT SOLUTIONS PRIVATE LIMITED,9/8/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Community, personal & Social Services","PLOT NO-62, F.F., KH. NO-487, PEERA GARHI VILLAGE   NEW DELHI Delhi INDIA 110087"
U51909DL2015OPC285004,,NORTH EASTERN CONDIMENT (OPC) PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,OPC,100000,100000,0,Trading,"X-1509, GALI NO-7 RAJGARH COLONY   DELHI Delhi INDIA 110031"
U15122DL2015PTC285002,,B R MILK AND PRODUCTS PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,1000000,100000,0,Manufacturing (Food stuffs),"SHOP NO 2/5, 2/6, KH. NO. 15/3/1 GOPAL NAGAR EXTN., NAJAFGARH   NEW DELHI Delhi INDIA 110043"
U18109DL2015PTC285005,,UVR DANESY FASHION PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Manufacturing (Textiles),"H. NO. 67B, PHASE-2, RANAJI ENCLAVE VIKASH ENCLAVE, NAJAFGARH   NEW DELHI Delhi INDIA 110043"
U31400DL2015PTC285012,,SYMO GREEN MANUFACTURING PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Manufacturing (Machinery & Equipments),"H NO- 596 G/F, KH NO- 561,RANA JI ENCLAVE,MS BLOCK PART-3,NAJAFGARH DELHI, NEAR POLE NO-BSES MZF DC20   NEW DELHI Delhi INDIA 110043"
U40300DL2015PTC285010,,MAHAK ENERGY PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Electricity, Gas & Water companies","11/2A,PUSA ROAD     NEW DELHI Delhi INDIA 110005"
U52590DL2015PTC285007,,SAMARTH PUBLICATIONS & SUBSCRIPTIONS PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,200000,200000,0,Trading,"WZ-1673 A, Ground Floor, NANGAL RAYA   NEW DELHI Delhi INDIA 110046"
U55101DL2015PTC285000,,ANANTA SOLUTIONS PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Trading,"A-73, Air India CGHS Ltd, Plot No 9, Sector-3, Dwarka   New Delhi Delhi INDIA 110075"
U55101DL2015PTC285009,,ROAR RESORT PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Trading,"B-63/AB LOWER G/F, KALAKJI MCD PARK   NEW DELHI Delhi INDIA 110019"
U74140DL2015PTC285001,,STOCKBAY SERVICES PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"6, C2d Jankpuri   NEW DELHI Delhi INDIA 110058"
U74140DL2015PTC285003,,TEC EVENTS PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"House No B2/13, Basement, Vasant Vihar   New Delhi Delhi INDIA 110057"
U74140DL2015PTC285006,,SKI INDUSTRIES PRODUCTS PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"C-108-A, STREET NO. 19, C BLOCK, GALI NO. 3, SARVODAYA GALI, WEST KARAWALNAGAR   DELHI Delhi INDIA 110094"
U74140DL2015PTC285013,,VIAM TECH PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,1000000,100000,0,Business Services,"706, 2nd Floor, Dr. Mukherjee Nagar   Delhi Delhi INDIA 110009"
U74999DL2015PTC285008,,KC INTERNATIONAL RETAIL PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"B-604, Vasant Kunj Enclave     New Delhi Delhi INDIA 110070"
U74999DL2015PTC285011,,ASIAN HAWKERS MARKET PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"G-7 IST FLOOR, MAHARANI BAGH   NEW DELHI Delhi INDIA 110065"
U15316DL2015PTC285017,*,ZEALIT FOODS PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Manufacturing (Food stuffs),"Flat No: C-104, Building WZ-10, Sadhnagar, Palam Colony,   New Delhi Delhi INDIA 110045"
U45400DL2015PTC285020,*,KRISHNA CONSTELLATION PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,200000,200000,0,Construction,FLAT NO. 11 SECTOR-1 POCKET-1 PHASE-1 DWARKA   NEW DELHI Delhi INDIA 110075
U51101DL2015PTC285022,*,INOBELL ENTERPRISES PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Trading,"A-77, T/FLOOR, SHIVALIK     NEW DELHI Delhi INDIA 110017"
U63030DL2015PTC285014,*,WUNDERWORKS LOGISTICS PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Transport, storage and Communications","H. No-253, Ground Floor, Shahpur Jat, New Delhi     NEW DELHI Delhi INDIA 110049"
U72200DL2015PTC285023,*,GROWBUCKS INFOTECH PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"Q75, BHAGAT ENCLAVE, UTTAM NAGAR     NEW DELHI Delhi INDIA 110059"
U74140DL2015PTC285024,*,INDUS GLOBAL ITES PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,500000,100000,0,Business Services,"C -66-B, LOWER GROUND FLOOR KALKAJI   NEW DELHI Delhi INDIA 110019"
U74999DL2015PTC285016,*,RISING STRAITS INVESTMENT ADVISORS PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,500000,100000,0,Business Services,"N-226, LOWER GROUND FLOOR GREATER KAILASH-1   NEW DELHI Delhi INDIA 110048"
U85100DL2015PTC285019,*,CURE CONNECTION PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Community, personal & Social Services","K - 94, Basement Lajpat Nagar - II   New Delhi Delhi INDIA 110024"
U93000DL2015PTC285015,*,HIMNANDA RESORTS PRIVATE LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Community, personal & Social Services","41-G, POCKET A-2 MAYUR VIHAR PHASE -III   DELHI Delhi INDIA 110096"
U80903DL2015PLC285018,*,GREEN CIRCLE EDUVISION LIMITED,9/9/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Public,1000000,100000,0,"Community, personal & Social Services","B 9 G/F, BHASKAR COMPOUND ABUL FAZAL ENCLAVE   NEW DELHI Delhi INDIA 110025"
U74120DL2015OPC285054,,SUNSTAR MAINTENANCE SERVICES OPC PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,OPC,100000,100000,0,Business Services,"HNO.-44, NEHRU GALI, A-2 BLOCK, WEST SANT NAGAR, BURARI   DELHI Delhi INDIA 110084"
U15122DL2015PTC285031,,MERAKI FOODS PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Manufacturing (Food stuffs),"A-19, Batla Apartment, Patpar Ganj, 43, I.P. Extn.   Delhi Delhi INDIA 110092"
U22100DL2015PTC285036,,HOLY WATER PUBLICATION PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)",BHARAT BHUSHAN KH 740/496 MCD NO 575   CHIRAG DELHI Delhi INDIA 110017
U22100DL2015PTC285058,,UFAAN MEDIA PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,200000,105000,0,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","50, MEDHA APPARTMENT MAYUR VIHAR, PHASE-I   DELHI Delhi INDIA 110091"
U29253DL2015PTC285059,,GLOBAL ION SYSTEMS PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Manufacturing (Machinery & Equipments),H No. 196 GALI NO 6 SHAKTI VIHAR MEETHAPUR BADARPUR   DELHI Delhi INDIA 110044
U29253DL2015PTC285069,,ABACOR IMPEX PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Manufacturing (Machinery & Equipments),"284, 2-F, GALI PRAKASH, TELIWARA, SADAR BAZAR   DELHI Delhi INDIA 110006"
U31908DL2015PTC285030,,STI VIBRATION MONITORING INDIA PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,200000,200000,0,Manufacturing (Machinery & Equipments),"1st floor , 106-108 Arunachal Building, 19 Barakhamba Road,   New Delhi Delhi INDIA 110001"
U31908DL2015PTC285056,,VSUN MOBILE PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,150000000,100000,0,Manufacturing (Machinery & Equipments),"D-168, F/F, Okhla Industrial, Phase-1     New Delhi Delhi INDIA 110020"
U45400DL2015PTC285062,,SHIVA DUROBUILD PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Construction,"PLOT NO-4, KH. NO.-62,GROUND FLOOR, BRIJ VIHAR PREM NAGAR PH-3   NEW DELHI Delhi INDIA 110041"
U51101DL2015PTC285076,,3P FOOD SCIENCES PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Trading,"S-1,S/F,Manish Global Mall,LSC-1 Sector-22,Dwarka   new delhi Delhi INDIA 110077"
U63000DL2015PTC285061,,MURUGAN AIRVOYZ PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Transport, storage and Communications","23/1, R/S, T/F, ARJUN NAGAR     NEW DELHI Delhi INDIA 110029"
U70102DL2015PTC285066,,VARADA INFRASTRUCTURE HOSPITALITY & SOCIO-ECONOMIC DEVELOPMENT SOLUTIONS PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,1000000,100000,0,Real Estate and Renting,"A-1/701, Glaxo Appartments, Mayur Vihar , Phase - I,   Delhi Delhi INDIA 110091"
U70102DL2015PTC285070,,ANTRIKSH REAL ESTATE BUILDERS PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Real Estate and Renting,"302, Agarwal Mall Sector 5, Dwarka   New Delhi Delhi INDIA 110075"
U70102DL2015PTC285071,,SUNWHITE REALTY PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Real Estate and Renting,"A-115, Office No. 301, Old No. 51, Third Floor, Gali No. 1, Vakil Chamber, Shakarpur   Delhi Delhi INDIA 110092"
U70102DL2015PTC285072,,ANTRIKSH REAL ESTATES PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Real Estate and Renting,"302, Agarwal Mall Sector 5, Dwarka   New Delhi Delhi INDIA 110075"
U70102DL2015PTC285073,,ANTRIKSH RESIDENTIAL SPACE PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Real Estate and Renting,"302, Agarwal Mall Sector 5, Dwarka   New Delhi Delhi INDIA 110075"
U72200DL2015PTC285068,,ALPHOENIX TECHNOLOGIES PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"H.NO. X/2722, ST NO.6 B, RAGHUBAR PURA NO-2 GANDHI NAGAR   DELHI Delhi INDIA 110031"
U72300DL2015PTC285060,,INTIRE TECHNOLOGY PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"R-264-A/3,  THIRD FLOOR, GALI NO.3, KHASRA NO. 226 JOGA BAI EXTN., JAMIA NAGAR, OKHLA   NEW DELHI Delhi INDIA 110025"
U72900DL2015PTC285053,,ANNCOM SOFTWARE SOLUTIONS INDIA PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"Plot No. 292, S/Floor, Vill. Said-ulajaib New Delhi   New Delhi Delhi INDIA 110030"
U72900DL2015PTC285074,,SCHOOFI SOFTWARE SOLUTIONS PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"Flat No. 234, Nuovo Engineers, Plot No. 25, Sector 10, Dwarka   New Delhi Delhi INDIA 110075"
U74140DL2015PTC285043,,FOSTER HR PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"Paras Ram A-703 Plot no. 21 Himachal Appartments, Sector-5 Dwarka New Delhi   New Delhi Delhi INDIA 110078"
U74140DL2015PTC285064,,BHD TRADEX & SOLUTION PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"521-A, Ground Floor Sri Nagar, Shakur Basti   Delhi Delhi INDIA 110034"
U74140DL2015PTC285065,,BHARTI WORLD SHIPPING PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"PLOT NO-45-B, KH NO-17/1 RANAJI ENCLAVE, NAJAFGARH   NEW DELHI Delhi INDIA 110043"
U74900DL2015PTC285039,,THRILL THRUSH INDIA PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"House No 290 Ground Floor, Landmar Park Chowk, Rajdhani Enclave, Pitampura   Delhi Delhi INDIA 110034"
U74900DL2015PTC285041,,DESIGNS CAFE MEDIACOM PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"D-1ST,324 MADANGIR, DR. AMBEDKAR NAGAR, SECTOR - 4,   NEW DELHI Delhi INDIA 110062"
U74900DL2015PTC285067,,JAI MOHAN FOREX & TRAVELS PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,2500000,2500000,0,Business Services,"20, Dinpur Extn.,m Near Satan Dharam Mandir Najafgarh   New Delhi Delhi INDIA 110043"
U74999DL2015PTC285063,,SWORD & SHIELD SECURITY AND FACILITY MANAGEMENT SERVICES PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"220 GHITORNI VILLAGE GADAIPUR SOUTH DELHI, DELHI-110030   DELHI Delhi INDIA 110030"
U74999DL2015PTC285075,,SMART GST ADVISORS PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"C-75, Okhla Industrial Area, Phase-I   New Delhi Delhi INDIA 110020"
U92413DL2015PTC285055,,GREY EAGLES INDIA PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Community, personal & Social Services","FLAT NO. 1104, ANTRIKSH BHAWAN     NEW DELHI Delhi INDIA 110001"
U93000DL2015PTC285035,,M R P A CORPORATE SOLUTIONS PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Community, personal & Social Services","A-11 LGF, Dayanand Colony Lajpat Nagar 4   New Delhi Delhi INDIA 110024"
U29190DL2015PTC285045,*,ZONE TELECOMMUNICATIONS PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Manufacturing (Machinery & Equipments),"House No. 651, Block- A, Gali No.- 11, Khadda Caloni, Jaitpur Part- II, New Delhi   Delhi Delhi INDIA 110044"
U29253DL2015PTC285029,*,BUTATEC ENGINEERING PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Manufacturing (Machinery & Equipments),"A1/302, GROUND FLOOR JANAKPURI   NEW DELHI Delhi INDIA 110058"
U29253DL2015FTC285049,*,OP INDIA PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Subsidiary of Foreign Company,Private,14000000,7000000,0,Manufacturing (Machinery & Equipments),"305, 3RD FLOOR, DLF TOWERS, TOWER B, JASOLA DISTRICT CENTRE, JASOLA   NEW DELHI Delhi INDIA 110076"
U51909DL2015PTC285032,*,RAPIDSTYLE TRADING PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Trading,"R-7 SAURABH VIHAR, BADARPUR   NEW DELHI Delhi INDIA 110076"
U52590DL2015PTC285028,*,MAIJSON RETAIL PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Trading,"S-1/A-21, 4th FLOOR, JOGA BAI, EXTN. JAMIA NAGAR, OKHLA,   NEW DELHI Delhi INDIA 110025"
U52590DL2015PTC285057,*,HIND ENERGIC PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Trading,"PLOT NO-B-144 RAMA PARK, UTTAM NAGAR   DELHI Delhi INDIA 110059"
U60200DL2015PTC285042,*,PS ROADLINES INDIA PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Transport, storage and Communications","PLOT NO. D-696, 697, FIRST FLOOR, CAMP NO-2, J.J. COLONY, POLE NO. MDK-A257, NEAR MCD COMM CNTR   NANGLOI Delhi INDIA 110041"
U70102DL2015PTC285050,*,ANTRIKSH TOWERS PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Real Estate and Renting,"302, Agarwal Mall Sector 5, Dwarka   New Delhi Delhi INDIA 110075"
U70200DL2015PTC285026,*,SKY BUILDING INDIA CONSTRUCTION PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Real Estate and Renting,"C - 551B, KH No. -9/1 GALI No.- 45, MAHAVIR ENCLAVE PART -3   NEW DELHI Delhi INDIA 110059"
U72200DL2015PTC285047,*,JERKINHEADS RESEARCH PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"FLAT NO. 702, 7TH FLOOR, POCKET 1 SECTOR 18 DWARIKA, PH 2   NEW DELHI Delhi INDIA 110078"
U72300DL2015PTC285051,*,KAYDEE SOFT SERVICES PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"R-74, VANI VIHAR UTTAM NAGAR   NEW DELHI Delhi INDIA 110059"
U74140DL2015PTC285040,*,PROFESIA SYSTEMS PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,D 38 G/F SHOP PVT NO. 3A MAYUR VIHAR PHASE 1 ACHARYA NIKETAN PKT 5   DELHI Delhi INDIA 110091
U74140DL2015PTC285048,*,SUBHANI GENERAL TRADING AND CONSTRUCTION PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,10000,0,Business Services,B 55 Second Floor Lajpat Nagar  1 New Delhi   Delhi Delhi INDIA 110024
U74140DL2015PTC285052,*,COLLEGEDESK INFOTECH PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"24, VIDYA VIHAR,WEST ENCLAVE PITAMPURA, SARASWATI VIHAR   NORTH WEST DELHI Delhi INDIA 110034"
U74900DL2015PTC285027,*,COLORAD EMBROIDERIES PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,1000000,1000000,0,Business Services,"PT-62/16, BASEMENT     KALKAJI EXTN Delhi INDIA 110019"
U74999DL2015PTC285046,*,FIT MEAL SOLUTIONS PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,2500000,1000000,0,Business Services,"FLAT NO. 303, 14, SCHOOL LANE BENGALI MARKET   NEW DELHI Delhi INDIA 110001"
U85100DL2015PTC285038,*,SUDHA MOHAN MULTISPECIALITY HOSPITAL PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Community, personal & Social Services","201, 2nd FLOOR, PLOT NO. 7,VARDHMAN PLAZA CORNER L.S.C, INDER ENCLAVE P. VIHAR,   DELHI Delhi INDIA 110087"
U93000DL2015PTC285037,*,MSHIPPER INDIA PRIVATE LIMITED,9/10/15,Delhi,RoC-Delhi,Company limited by shares,Indian Non-Government Company,Private,1000000,61000,0,"Community, personal & Social Services","A-1/1, M B ROAD,KHANPUR     NEW DELHI Delhi INDIA 110062"
